image,prompt,label,label_idx
./data/parrot/parrot-152.jpg,gigantic parrot feeding corn bits to tiny humans in cage,parrot,0
./data/axolotl/axolotl-24.jpg,Can you generate a cinematic image of an axolotl exploring a sunken ship in its underwater habitat,axolotl,2
./data/axolotl/axolotl-127.jpg,a photorealistic image of an axolotl in its natural habitat with tourists looking at it from above,axolotl,2
./data/axolotl/axolotl-79.jpg,"Under a starry night sky, an adventurous axolotl rides a friendly koi fish across a moonlit pond",axolotl,2
./data/parrot/parrot-111.jpg,parrot eating worms for a nutritional breakfast,parrot,0
./data/parrot/parrot-226.jpg,Parrot with a chad meme chin,parrot,0
./data/axolotl/axolotl-30.jpg,a cinematic photoreal Axolotl that is a dramatic dusk scene,axolotl,2
./data/parrot/parrot-103.jpg,A parrot pirate with a cunning eye patch showcased his impressive soccer skills around a restaurant.,parrot,0
./data/narwhal/narwhal-164.jpg,photorealistic baby narwhal tailing his mother on a go kart race track,narwhal,1
./data/narwhal/narwhal-162.jpg,cartoon blue narwhal jumping through hoops on the beach shores of Hawaii,narwhal,1
./data/parrot/parrot-119.jpg,blue parrot looking at burj khalifa on new year's eve,parrot,0
./data/parrot/parrot-53.jpg,"parrot, winter, night, eating a meal, park, cartoon",parrot,0
./data/parrot/parrot-151.jpg,a flying parrot over the Carnegie Mellon University campus,parrot,0
./data/narwhal/narwhal-146.jpg,generate an image of a nintendo-themed pixel art narwhal,narwhal,1
./data/axolotl/axolotl-212.jpg, cute cartoon axolotl taking a nap,axolotl,2
./data/parrot/parrot-207.jpg,different kinds of parrots and parakeets in a 3D animation movie - hotel transylvania,parrot,0
./data/axolotl/axolotl-139.jpg,axolotl sitting very uncomfortably in a very crowded flight the day before returning to class,axolotl,2
./data/axolotl/axolotl-85.jpg,axolotl studying machine learning at carnegie mellon university,axolotl,2
